1780004941,64,101781,4208,105989,serial
1780004941,64,25628,2424,28052,serial
1780004941,64,29455,2464,31919,serial
1780004941,64,32541,4558,37099,serial
1780004941,64,25879,2345,28224,serial
1780004941,64,29776,3357,33133,serial
1780004941,64,32200,3937,36137,serial
1780004941,64,24866,1974,26840,serial
1780004941,64,25337,1974,27311,serial
1780004941,64,30256,3577,33833,serial
1780004941,64,25748,2103,27851,serial
1780004941,64,25507,2074,27581,serial
1780004941,64,25557,2665,28222,serial
1780004941,64,66885,3937,70822,serial
1780004941,64,25518,2054,27572,serial
1780004941,64,25568,2134,27702,serial
1780004941,64,25277,2054,27331,serial
1780004941,64,25708,1874,27582,serial
1780004941,64,25327,1854,27181,serial
1780004941,64,33112,10029,43141,serial
1780004941,64,24296,1954,26250,serial
1780004941,64,24917,1923,26840,serial
1780004941,64,24456,1813,26269,serial
1780004941,64,33343,3687,37030,serial
1780004941,64,31379,2074,33453,serial
1780004941,64,25678,1834,27512,serial
1780004941,64,25116,1704,26820,serial
1780004941,64,25077,1973,27050,serial
1780004941,64,25418,1993,27411,serial
1780004941,64,24786,24466,49252,serial
1780004941,64,26449,2044,28493,serial
1780004941,64,29004,1954,30958,serial
1780004941,64,32421,3697,36118,serial
1780004941,64,32451,3376,35827,serial
1780004941,64,30477,3166,33643,serial
1780004941,64,31759,3367,35126,serial
1780004941,64,31188,3216,34404,serial
1780004941,64,30526,3066,33592,serial
1780004941,64,32040,3476,35516,serial
1780004941,64,31138,3236,34374,serial
1780004941,64,31930,3778,35708,serial
1780004941,64,31389,3126,34515,serial
1780004941,64,31249,3126,34375,serial
1780004941,64,31569,3306,34875,serial
1780004941,64,31319,23464,54783,serial
1780004941,64,32451,3216,35667,serial
1780004941,64,31408,3256,34664,serial
1780004941,64,30557,3767,34324,serial
1780004941,64,31980,3366,35346,serial
1780004941,64,30748,3015,33763,serial
1780004941,64,31970,3206,35176,serial
1780004941,64,30828,3136,33964,serial
1780004941,64,30467,3467,33934,serial
1780004941,64,31509,3236,34745,serial
1780004941,64,31199,3126,34325,serial
1780004941,64,32410,3215,35625,serial
1780004941,64,30648,3095,33743,serial
1780004941,64,31569,3697,35266,serial
1780004941,64,30737,3186,33923,serial
1780004941,64,30527,3226,33753,serial
1780004941,64,32091,3135,35226,serial
1780004941,64,31108,3306,34414,serial
1780004941,64,32000,3807,35807,serial
1780004941,64,31358,3216,34574,serial
1780004941,64,30337,3146,33483,serial
1780004941,64,32060,3377,35437,serial
1780004941,64,31088,3397,34485,serial
1780004941,64,31970,3707,35677,serial
1780004941,64,30818,3386,34204,serial
1780004941,64,346978,4499,351477,serial
1780004941,64,32281,3627,35908,serial
1780004941,65,37540,3356,40896,serial
1780004941,64,118832,4168,123000,serial
1780004941,64,30778,3256,34034,serial
1780004941,64,30607,3627,34234,serial
1780004941,64,31128,3296,34424,serial
1780004941,64,30938,3416,34354,serial
1780004941,64,30778,3177,33955,serial
1780004941,64,31339,3086,34425,serial
1780004941,64,67326,3646,70972,serial
1780004941,64,30147,3336,33483,serial
1780004941,64,114555,4268,118823,serial
1780004941,64,31268,3156,34424,serial
1780004941,65,31839,3246,35085,serial
1780004941,64,31088,3416,34504,serial
1780004941,64,30838,24395,55233,serial
1780004941,64,173765,4028,177793,serial
1780004941,64,31890,3407,35297,serial
1780004941,64,30517,3196,33713,serial
1780004941,64,31970,3286,35256,serial
1780004941,64,83516,3868,87384,serial
1780004941,64,31229,3296,34525,serial
1780004941,64,31329,3336,34665,serial
1780004941,64,55284,8035,63319,serial
1780004941,64,74399,3236,77635,serial
1780004941,64,28343,2755,31098,serial
1780004941,64,101429,3797,105226,serial
1780004941,64,30628,3456,34084,serial
1780004941,64,30847,3296,34143,serial
1780004941,64,98684,3667,102351,serial
1780004941,64,31148,3236,34384,serial
1780004941,64,61195,3617,64812,serial
1780004941,64,30808,3206,34014,serial
1780004941,64,30407,3297,33704,serial
1780004941,64,30778,3136,33914,serial
1780004941,64,29344,3236,32580,serial
1780004941,64,30527,3106,33633,serial
1780004941,64,30457,3066,33523,serial
1780004941,64,29996,19887,49883,serial
1780004941,64,31759,162404,194163,serial
1780004941,64,31208,3387,34595,serial
1780004941,64,31539,3496,35035,serial
1780004941,64,141635,10319,151954,serial
1780004941,64,31559,3317,34876,serial
1780004941,64,1009247,4408,1013655,serial
1780004941,64,30998,3296,34294,serial
1780004941,64,31349,3016,34365,serial
1780004941,64,128952,3687,132639,serial
1780004941,64,31349,2945,34294,serial
1780004941,64,54733,3125,57858,serial
1780004941,64,154770,3657,158427,serial
1780004941,64,29976,2996,32972,serial
